"group_id","tag_id"
"13403362","30098"
"13403362","31176"
"13403362","31445"
"13403362","53122"
"13424262","2064"
"13424262","6364"
"13424262","15088"
"13424262","17028"
"13424262","17596"
"13424262","22568"
"13424262","23052"
"13424712","10575"
"13424712","15215"
"13424712","15236"
"13424712","15903"
"13424712","20301"
"13424712","20743"
"13424712","85404"
"13424712","355521"
"13424712","789602"
"13425892","243"
"13425892","244"
"13425892","774"
"13425892","1322"
"13425892","3336"
"13425892","4417"
"13425892","8649"
"13425892","9816"
"13425892","10290"
"13425892","18263"
"13425892","19552"
"13425892","19570"
"13425892","21136"
"13425892","21628"
"13425892","887652"
"13427722","3013"
"13427722","4471"
"13427722","10289"
"13427722","18071"
"13427722","22563"
"13427722","23024"
"13427722","23041"
"13427722","24570"
"13427722","27084"
"13427722","28983"
"13435132","264"
"13435132","1273"
"13435132","15892"
"13435132","16967"
"13435132","17866"
"13435132","19039"
"13435132","44590"
"13436782","2064"
"13436782","15088"
"13436782","16165"
"13436782","16502"
"13436782","16671"
"13436782","18964"
"13436782","22568"
"13436782","70642"
"13436782","70646"
"13436782","71534"
"13436782","71536"
"13436782","73491"
"13436782","77426"
"13436782","77427"
"13436782","77429"
"13437082","264"
"13437082","373"
"13437082","10581"
"13437082","15117"
"13437082","17201"
"13437082","17555"
"13437082","17757"
"13437082","17866"
"13437082","20107"
"13437082","89956"
"13438352","264"
"13438352","498"
"13438352","588"
"13438352","1273"
"13438352","4422"
"13438352","15117"
"13438352","15144"
"13438352","15319"
"13438352","15326"
"13438352","15413"
"13438352","16147"
"13438352","17201"
"13438352","17866"
"13438352","17925"
"13438352","20246"
"13439392","264"
"13439392","498"
"13439392","1273"
"13439392","4422"
"13439392","15117"
"13439392","15326"
"13439392","15531"
"13439392","16800"
"13439392","17201"
"13439392","17866"
"13439392","17925"
"13439392","20246"
"13439392","23012"
"13439392","29541"
"13439892","391"
"13439892","468"
"13439892","8476"
"13439892","16645"
"13439892","18711"
"13439892","18866"
"13439892","20274"
"13439892","20432"
"13439892","162035"
"13440112","240"
"13440112","10161"
"13440112","10306"
"13440112","15538"
"13440112","17373"
"13440112","17674"
"13440112","19757"
"13440112","20542"
"13440112","23372"
"13440112","36250"
"13440112","57859"
"13440112","62234"
"13440112","80405"
"13440112","146620"
"13440112","168707"
"13440302","264"
"13440302","498"
"13440302","588"
"13440302","1273"
"13440302","4392"
"13440302","4422"
"13440302","15117"
"13440302","15326"
"13440302","15531"
"13440302","16800"
"13440302","17201"
"13440302","17649"
"13440302","17757"
"13440302","17866"
"13440302","23012"
"13441382","1206"
"13441382","2190"
"13441382","2852"
"13441382","15643"
"13441382","24928"
"13441382","47133"
"13441382","80346"
"13441382","81562"
"13441382","83208"
"13441382","138882"
"13441382","151137"
"13441382","153159"
"13441382","196801"
"13441382","273331"
"13441382","273351"
"13441882","1900"
"13441882","12313"
"13441882","49070"
"13441882","58671"
"13441882","72528"
"13441882","87261"
"13441882","131854"
"13441882","147145"
"13441882","148390"
"13441882","149581"
"13441882","697192"
"13444602","2926"
"13444602","17700"
"13444602","19954"
"13444602","21013"
"13444602","26757"
"13444602","36931"
"13444602","45786"
"13444602","59304"
"13444602","104103"
"13446732","15307"
"13446732","15310"
"13446732","17588"
"13446732","18339"
"13446732","19247"
"13446732","22004"
"13446732","41170"
"13446732","102894"
"13456492","189"
"13456492","1369"
"13456492","3833"
"13456492","7029"
"13456492","9696"
"13456492","10209"
"13456492","15582"
"13456492","17627"
"13456492","20346"
"13456492","21441"
"13456492","22204"
"13456492","26938"
"13456492","57877"
"13456692","189"
"13456692","563"
"13456692","3833"
"13456692","9696"
"13456692","10209"
"13456692","15582"
"13456692","17627"
"13456692","17628"
"13456692","20346"
"13456692","21441"
"13456692","57875"
"13456692","57877"
"13456692","57878"
"13456952","189"
"13456952","563"
"13456952","3833"
"13456952","9696"
"13456952","10209"
"13456952","15582"
"13456952","17627"
"13456952","17628"
"13456952","20346"
"13456952","21441"
"13456952","32745"
"13456952","57877"
"13456952","57878"
"13457702","611"
"13457702","2767"
"13457702","10117"
"13457702","10575"
"13457702","15215"
"13457702","15236"
"13457702","15362"
"13457702","15903"
"13457702","16433"
"13457702","16468"
"13457702","19142"
"13457702","20060"
"13457702","85404"
"13457702","97668"
"13457702","161916"
"13472182","3152"
"13472182","3559"
"13472182","6629"
"13472182","15688"
"13472182","21295"
"13472182","49900"
"13472182","58136"
"13472182","71134"
"13472182","72931"
"13472182","104477"
"13472182","155837"
"13472182","414622"
"13472182","1122892"
"13473522","987"
"13473522","3176"
"13473522","8476"
"13473522","10333"
"13473522","15508"
"13473522","16498"
"13473522","20846"
"13473522","59285"
"13473522","63616"
"13473522","71210"
"13473522","102721"
"13473522","1479142"
"13473522","1479162"
"13473522","1479172"
"13473522","1479182"
"13478712","10043"
"13478712","42012"
"13478712","42278"
"13478712","93740"
"13478712","93741"
"13478712","133666"
"13478712","635622"
"13478712","1276372"
"13485032","401"
"13485032","933"
"13485032","2516"
"13485032","12711"
"13485032","15672"
"13485032","15835"
"13485032","15893"
"13485032","16301"
"13485032","16330"
"13485032","17195"
"13485032","23473"
"13485032","24325"
"13485032","37072"
"13485032","441552"
"13485032","1002132"
"13487092","381"
"13487092","498"
"13487092","713"
"13487092","1238"
"13487092","2532"
"13487092","4422"
"13487092","10117"
"13487092","10232"
"13487092","15236"
"13487092","15405"
"13487092","17757"
"13487092","17866"
"13487092","19256"
"13487092","19962"
"13487092","21475"
"13491462","264"
"13491462","1273"
"13491462","3250"
"13491462","4392"
"13491462","4422"
"13491462","8652"
"13491462","10581"
"13491462","15117"
"13491462","15139"
"13491462","16174"
"13491462","17571"
"13491462","17866"
"13491462","41680"
"13492412","234"
"13492412","3135"
"13492412","3714"
"13492412","10469"
"13492412","15998"
"13492412","19119"
"13492412","20465"
"13492412","22787"
"13492412","33917"
"13492412","34197"
"13492412","35063"
"13492412","66616"
"13492412","74771"
"13497162","125"
"13497162","173"
"13497162","174"
"13497162","176"
"13497162","2272"
"13497162","2766"
"13497162","3784"
"13497162","21048"
"13497162","22364"
"13497162","24659"
"13497162","24711"
"13497162","31461"
"13497162","37630"
"13497162","37631"
"13497162","48840"
"13501682","495"
"13501682","4422"
"13501682","9792"
"13501682","15656"
"13501682","15992"
"13501682","16174"
"13501682","16181"
"13501682","26369"
"13501682","58882"
"13501682","71412"
"13526962","1502"
"13526962","8652"
"13526962","10574"
"13526962","15018"
"13526962","24775"
"13526962","24777"
"13526962","93502"
"13526962","1431992"
"13527532","217"
"13527532","10482"
"13527532","16199"
"13527532","21996"
"13527532","23731"
"13527532","46026"
"13527532","148822"
"13527532","344861"
"13529382","1204"
"13529382","1322"
"13529382","2030"
"13529382","3382"
"13529382","8649"
"13529382","10290"
"13529382","15738"
"13529382","15822"
"13529382","16151"
"13529382","16650"
"13529382","18883"
"13529382","20779"
"13529382","21821"
"13529382","22646"
"13531502","15215"
"13531502","15236"
"13531502","15405"
"13531502","15720"
"13531502","15903"
"13531502","36139"
"13531502","85404"
"13531502","355521"
"13531502","789602"
"13536362","243"
"13536362","774"
"13536362","1322"
"13536362","2030"
"13536362","3336"
"13536362","3382"
"13536362","4417"
"13536362","8649"
"13536362","8702"
"13536362","9816"
"13536362","10290"
"13536362","16144"
"13536362","18263"
"13536362","21136"
"13536362","21628"
"13537462","381"
"13537462","389"
"13537462","8649"
"13537462","9696"
"13537462","10209"
"13537462","15582"
"13537462","15903"
"13537462","17627"
"13537462","17628"
"13537462","18296"
"13537462","21274"
"13537462","57242"
"13537762","72753"
"13541662","264"
"13541662","611"
"13541662","713"
"13541662","1273"
"13541662","3882"
"13541662","4422"
"13541662","10232"
"13541662","10581"
"13541662","15117"
"13541662","15413"
"13541662","16550"
"13541662","17571"
"13541662","17866"
"13541662","21453"
"13541662","42983"
"13543982","1307"
"13543982","2064"
"13543982","6364"
"13543982","15088"
"13543982","16165"
"13543982","16502"
"13543982","17028"
"13543982","18964"
"13543982","22568"
"13543982","28595"
"13550022","86"
"13550022","10284"
"13550022","40874"
"13550022","57459"
"13550022","67441"
"13550022","70677"
"13550022","79637"
"13550022","90003"
"13550022","240721"
"13550022","752532"
"13551802","10512"
"13551802","15720"
"13551802","17450"
"13551802","18535"
"13551802","56057"
"13551802","56058"
"13551802","67716"
"13551802","83849"
"13556992","8867"
"13566482","603"
"13566482","22717"
"13566482","24718"
"13566482","30933"
"13566482","30934"
"13566482","35192"
"13566482","35194"
"13566482","41565"
"13566482","46033"
"13566482","58446"
"13566482","106346"
"13566482","153404"
"13572252","264"
"13572252","713"
"13572252","16995"
"13572252","17951"
"13572252","18448"
"13572252","21301"
"13572252","21362"
"13572252","22353"
"13572252","22354"
"13572252","41680"
"13572252","61245"
"13585112","173"
"13585112","174"
"13585112","175"
"13585112","501"
"13585112","1659"
"13585112","15018"
"13585112","18238"
"13585112","22364"
"13585112","29553"
"13585112","37630"
"13585112","40461"
"13585112","102191"
"13585112","804332"
"13585112","1467252"
"13608922","742"
"13608922","17665"
"13608922","18688"
"13608922","21736"
"13608922","22783"
"13608922","32778"
"13608922","61706"
"13609612","95"
"13609612","99"
"13609612","1670"
"13609612","10481"
"13609612","10503"
"13609612","15288"
"13609612","23245"
"13616992","15307"
"13616992","15310"
"13616992","17588"
"13616992","18339"
"13616992","19247"
"13616992","21691"
"13616992","23435"
"13616992","28204"
"13616992","41170"
"13616992","53852"
"13616992","74316"
"13616992","102894"
"13629302","381"
"13629302","389"
"13629302","1273"
"13629302","10117"
"13629302","10575"
"13629302","15215"
"13629302","15236"
"13629302","15405"
"13629302","15497"
"13629302","15720"
"13629302","17325"
"13629302","17866"
"13629302","20060"
"13629302","36139"
"13629302","85404"
"13631172","1754"
"13631172","9131"
"13631172","10277"
"13631172","15261"
"13631172","15542"
"13631172","18448"
"13631172","19130"
"13631172","19824"
"13631172","20272"
"13631172","27904"
"13631172","28293"
"13631172","43457"
"13631172","51968"
"13631172","87454"
"13631862","4200"
"13631862","16937"
"13631862","17555"
"13631862","23741"
"13631862","76203"
"13631862","78095"
"13631862","86164"
"13631862","89956"
"13631862","102869"
"13631862","117004"
"13631862","134855"
"13631862","134887"
"13631862","145246"
"13631862","437382"
"13634152","381"
"13634152","389"
"13634152","1273"
"13634152","10117"
"13634152","15215"
"13634152","15236"
"13634152","15497"
"13634152","15720"
"13634152","15903"
"13634152","17866"
"13634152","20060"
"13634152","20301"
"13634152","20743"
"13634152","85404"
"13634152","355521"
"13636102","1421"
"13636102","15669"
"13636102","17837"
"13636102","17866"
"13636102","26981"
"13636102","44763"
"13636102","52021"
"13636102","52023"
"13636102","56718"
"13636102","58679"
"13638232","602"
"13638232","1192"
"13638232","2353"
"13638232","6623"
"13638232","10187"
"13638232","16040"
"13638232","16271"
"13638232","16820"
"13638232","16956"
"13638232","20589"
"13638232","349231"
"13639622","1948"
"13639622","2030"
"13639622","10290"
"13639622","16212"
"13639622","16906"
"13639622","18033"
"13639622","18491"
"13639622","18508"
"13639622","18608"
"13639622","24969"
"13639622","36658"
"13639622","37511"
"13639622","52542"
"13639622","63660"
"13651442","15088"
"13651442","15516"
"13651442","16502"
"13651442","17028"
"13651442","17041"
"13651442","17596"
"13651442","18964"
"13651442","23210"
"13651442","23211"
"13651442","23212"
"13651442","24993"
"13651442","46403"
"13651442","90709"
"13651442","625022"
"13651442","1240572"
"13653012","2133"
"13653012","2353"
"13653012","6623"
"13653012","15722"
"13653012","16070"
"13653012","16819"
"13653012","17963"
"13653012","20589"
"13653012","23011"
"13653012","26229"
"13655072","1307"
"13655072","2088"
"13655072","16269"
"13655072","17234"
"13655072","19267"
"13655072","19268"
"13655072","19809"
"13655072","22016"
"13655072","24425"
"13655072","24472"
"13655072","26906"
"13655072","28249"
"13655072","30613"
"13655072","87474"
"13655582","240"
"13655582","242"
"13655582","15251"
"13655582","15672"
"13655582","15823"
"13655582","16330"
"13655582","16616"
"13655582","18627"
"13656662","1948"
"13656662","3336"
"13656662","8649"
"13656662","8702"
"13656662","10290"
"13656662","15651"
"13656662","16144"
"13656662","17657"
"13656662","17658"
"13656662","18507"
"13656662","18608"
"13656662","19141"
"13656662","21135"
"13667572","4422"
"13667572","10155"
"13667572","16011"
"13667572","17866"
"13667572","19164"
"13667572","20727"
"13667572","28222"
"13667572","58882"
"13667572","775242"
"13667572","1255142"
"13670752","234"
"13670752","3135"
"13670752","15398"
"13670752","15998"
"13670752","16816"
"13670752","19119"
"13670752","20465"
"13670752","22787"
"13670752","33917"
"13670752","74771"
"13682242","3485"
"13682242","10457"
"13682242","15911"
"13682242","16231"
"13682242","16498"
"13682242","20923"
"13682242","24821"
"13682242","115200"
"13682242","144036"
"13682242","169043"
"13682782","6008"
"13682782","17941"
"13682782","18326"
"13682782","19593"
"13682782","22891"
"13682782","22892"
"13682782","27240"
"13682782","29555"
"13682782","35056"
"13682782","145862"
"13683582","6419"
"13683582","10232"
"13683582","15123"
"13683582","15527"
"13683582","16264"
"13683582","17099"
"13683582","17966"
"13683582","18263"
"13683582","18633"
"13683582","28511"
"13683582","45316"
"13683582","70233"
"13683582","90525"
"13683582","118103"
"13683582","160640"
"13708732","1726"
"13708732","10485"
"13708732","16645"
"13708732","17103"
"13708732","18866"
"13708732","19164"
"13708732","19537"
"13708732","20274"
"13708732","20432"
"13708732","73962"
"13711582","56311"
"13711582","61816"
"13711582","66870"
"13711582","114303"
"13711582","117377"
"13711582","131495"
"13711582","156491"
"13711582","185631"
"13711582","357921"
"13711582","403752"
"13711582","815422"
"13711582","1215332"
"13711582","1366992"
"13714492","381"
"13714492","885"
"13714492","1307"
"13714492","2064"
"13714492","6364"
"13714492","10117"
"13714492","15088"
"13714492","15516"
"13714492","16165"
"13714492","17028"
"13714492","18964"
"13714492","24728"
"13714492","34015"
"13714492","42522"
"13714492","85037"
"13714522","4417"
"13714522","8649"
"13714522","8702"
"13714522","10306"
"13714522","16144"
"13714522","16468"
"13714522","16550"
"13714522","17571"
"13714522","17933"
"13714522","19421"
"13714522","20590"
"13714522","21564"
"13714522","39164"
"13714522","47521"
"13714522","128310"
"13715422","240"
"13715422","242"
"13715422","15251"
"13715422","15394"
"13715422","15823"
"13715422","16330"
"13715422","16616"
"13715422","17292"
"13715422","17674"
"13715422","18627"
"13715422","18629"
"13715892","1348"
"13715892","16208"
"13715892","17387"
"13715892","18014"
"13715892","18043"
"13715892","18278"
"13715892","27360"
"13715892","31176"
"13715892","53122"
"13715892","66893"
"13715892","1237452"
"13716852","2702"
"13716852","16453"
"13716852","17103"
"13716852","17109"
"13716852","25598"
"13716852","54006"
"13716852","57223"
"13716852","65110"
"13716852","143034"
"13716852","150515"
"13716852","157940"
"13716852","598772"
"13718462","681"
"13718462","16151"
"13718462","65645"
"13734952","1297"
"13734952","2150"
"13734952","3787"
"13734952","29986"
"13734952","53052"
"13734952","87942"
"13734952","118237"
"13741302","242"
"13741302","243"
"13741302","244"
"13741302","1322"
"13741302","9816"
"13741302","10306"
"13741302","15672"
"13741302","16330"
"13741302","17437"
"13741302","18263"
"13741302","21136"
"13741302","38254"
"13741302","77294"
"13744282","186"
"13744282","206"
"13744282","223"
"13744282","19439"
"13744282","20473"
"13744282","22268"
"13744282","26749"
"13744282","28062"
"13744282","53510"
"13744282","69440"
"13744282","171030"
"13747622","1348"
"13747622","8649"
"13747622","15145"
"13747622","15530"
"13747622","15903"
"13747622","15928"
"13747622","16838"
"13747622","16922"
"13747622","17124"
"13747622","19882"
"13747622","19962"
"13747622","20060"
"13747622","27698"
"13747622","57242"
"13747622","133127"
"13748492","407"
"13748492","9853"
"13748492","10333"
"13748492","15976"
"13748492","16400"
"13748492","17387"
"13748492","18278"
"13748492","23806"
"13748492","37638"
"13748492","41439"
"13748492","69969"
"13748492","102100"
"13748492","161864"
"13758972","447"
"13758972","742"
"13758972","4270"
"13758972","10050"
"13758972","16464"
"13758972","17665"
"13758972","33601"
"13770932","914"
"13770932","1201"
"13770932","4098"
"13770932","15626"
"13770932","15940"
"13770932","16011"
"13770932","23273"
"13770932","24614"
"13770932","33668"
"13770932","119364"
"13771762","1260"
"13771762","10343"
"13771762","15976"
"13771762","16264"
"13771762","19763"
"13771762","26256"
"13771762","52331"
"13771762","52332"
"13771762","69947"
"13771762","92252"
"13771762","150303"
"13771762","748502"
"13771762","781952"
"13774802","220"
"13774802","1153"
"13774802","1523"
"13774802","8254"
"13774802","15290"
"13774802","18603"
"13774802","18763"
"13774802","18765"
"13774802","18766"
"13774802","18767"
"13774802","23033"
"13774802","24064"
"13774802","27090"
"13774802","39843"
"13774802","58048"
"13779942","1777"
"13779942","6635"
"13779942","19550"
"13779942","20975"
"13779942","21376"
"13779942","37267"
"13779942","41976"
"13779942","41977"
"13779942","52292"
"13779942","99821"
"13779942","133563"
"13780052","3559"
"13780052","6629"
"13780052","20392"
"13780052","21295"
"13780052","22410"
"13780052","38503"
"13780052","47660"
"13780052","49900"
"13780052","72931"
"13780052","119259"
"13780052","1330082"
"13780052","1480922"
"13791052","1322"
"13791052","1532"
"13791052","2543"
"13791052","9816"
"13791052","9857"
"13791052","10290"
"13791052","17980"
"13791052","21136"
"13791052","24967"
"13791052","31324"
"13791052","31532"
"13791052","31533"
"13791052","52803"
"13791052","85811"
"13791052","140045"
"13795932","210"
"13795932","1674"
"13795932","2538"
"13795932","9401"
"13795932","10469"
"13795932","22171"
"13795932","25778"
"13795932","35542"
"13795932","49942"
"13795932","66006"
"13795932","75696"
"13795932","83309"
"13795932","98566"
"13795932","110204"
"13795932","120676"
"13801122","17940"
"13801122","17941"
"13801122","24417"
"13801122","26910"
"13801122","77858"
"13801122","114793"
"13801122","126210"
"13801122","356761"
"13801122","944592"
"13804612","407"
"13804612","9853"
"13804612","15976"
"13804612","17140"
"13804612","23806"
"13804612","31176"
"13804612","51487"
"13804612","53122"
"13807712","2369"
"13807712","2556"
"13807712","3714"
"13807712","15408"
"13807712","17065"
"13807712","17103"
"13807712","17674"
"13807712","54237"
"13807712","63675"
"13807712","831812"
"13812692","772"
"13812692","1339"
"13812692","15112"
"13812692","15113"
"13812692","15322"
"13812692","15844"
"13812692","16728"
"13812692","18940"
"13812692","20576"
"13812692","25740"
"13812692","35414"
"13812692","35807"
"13812692","93702"
"13812692","1081732"
"13813722","99"
"13813722","823"
"13813722","849"
"13813722","15083"
"13813722","15331"
"13813722","15544"
"13813722","16240"
"13813722","16284"
"13813722","17207"
"13813722","19688"
"13813722","21989"
"13813722","26971"
"13813722","36853"
"13813722","73041"
"13814332","498"
"13814332","588"
"13814332","3301"
"13814332","3382"
"13814332","4417"
"13814332","4422"
"13814332","8649"
"13814332","10290"
"13814332","16468"
"13814332","17855"
"13814332","18739"
"13814332","20246"
"13814332","22480"
"13814332","38306"
"13821022","264"
"13821022","638"
"13821022","15046"
"13821022","17866"
"13821022","18988"
"13821022","23473"
"13821022","30011"
"13821022","31881"
"13821022","50655"
"13821022","87185"
"13821022","136553"
"13828542","240"
"13828542","242"
"13828542","381"
"13828542","389"
"13828542","1238"
"13828542","4422"
"13828542","15720"
"13829282","15088"
"13829282","15516"
"13829282","16165"
"13829282","17028"
"13829282","43360"
"13829282","44128"
"13829502","96"
"13829502","1546"
"13829502","2178"
"13829502","10190"
"13829502","10460"
"13829502","19690"
"13829502","25131"
"13829502","47187"
"13829502","74907"
"13830132","10429"
"13830132","58629"
"13830132","72514"
"13830132","85235"
"13830132","1481122"
"13833672","1273"
"13833672","4422"
"13833672","10117"
"13833672","10575"
"13833672","15215"
"13833672","15236"
"13833672","15405"
"13833672","15497"
"13833672","15720"
"13833672","15903"
"13833672","20301"
"13833672","20743"
"13833672","21129"
"13833672","85404"
"13833672","789602"
"13833702","389"
"13833702","1238"
"13833702","1726"
"13833702","10117"
"13833702","15208"
"13833702","15585"
"13833702","17325"
"13833702","17742"
"13833702","18109"
"13833702","27937"
"13833702","28886"
"13833702","76136"
"13833702","96953"
"13833702","150262"
"13833702","156759"
"13844172","16745"
"13844172","30233"
"13844172","44743"
"13844172","47291"
"13844172","99396"
"13844172","161145"
"13844172","163464"
"13844172","220451"
"13847692","240"
"13847692","638"
"13847692","14998"
"13847692","15123"
"13847692","15538"
"13847692","16221"
"13847692","17216"
"13847692","17674"
"13847692","20542"
"13847692","22936"
"13847692","23473"
"13847692","33614"
"13847692","45058"
"13847692","45095"
"13847692","58776"
"13850552","443"
"13850552","681"
"13850552","9615"
"13850552","15514"
"13850552","18500"
"13850552","22237"
"13850552","22238"
"13850552","22728"
"13850742","264"
"13850742","4422"
"13850742","15117"
"13850742","15720"
"13850742","15903"
"13850742","17866"
"13850742","21129"
"13850742","58882"
"13856892","8649"
"13856892","16468"
"13856892","17674"
"13856892","20457"
"13857362","183"
"13857362","10454"
"13857362","16352"
"13857362","17037"
"13857362","18788"
"13857362","18789"
"13857362","19169"
"13857362","20535"
"13857362","21542"
"13861372","233"
"13861372","1475"
"13861372","19195"
"13861372","24660"
"13861372","25454"
"13861372","28718"
"13861372","34855"
"13861372","34913"
"13861372","44153"
"13861372","46593"
"13861372","57028"
"13861372","72952"
"13861372","91487"
"13861372","105032"
"13863742","10485"
"13863742","15596"
"13863742","16678"
"13863742","19516"
"13863742","25052"
"13863742","29539"
"13863742","32385"
"13863742","66565"
"13863742","98656"
"13863742","604882"
"13868322","264"
"13868322","1273"
"13868322","10232"
"13868322","15117"
"13868322","17866"
"13868322","18333"
"13868322","18448"
"13878802","14983"
"13878802","17325"
"13878802","19458"
"13878802","20743"
"13878802","23611"
"13878802","37081"
"13878802","40811"
"13880582","303"
"13880582","847"
"13880582","849"
"13880582","1400"
"13880582","1459"
"13880582","1502"
"13880582","16235"
"13880582","17252"
"13880582","18579"
"13880582","19789"
"13880582","21536"
"13880582","55492"
"13880582","145792"
"13880582","149039"
"13880582","1437352"
"13892662","381"
"13892662","2532"
"13892662","4422"
"13892662","10117"
"13892662","15182"
"13892662","15236"
"13892662","15405"
"13892662","15720"
"13892662","15903"
"13892662","16745"
"13892662","36139"
"13892662","47291"
"13892662","87537"
"13892662","104373"
"13892662","789602"
"13910832","240"
"13910832","15123"
"13910832","15538"
"13910832","16974"
"13910832","19630"
"13910832","119995"
"13910832","258472"
"13910832","795552"
"13910832","1475712"
"13915812","484"
"13915812","2027"
"13915812","2064"
"13915812","15088"
"13915812","15516"
"13915812","16502"
"13915812","17028"
"13915812","22568"
"13920082","7274"
"13920082","15275"
"13920082","15902"
"13920082","20298"
"13920082","23067"
"13920082","24433"
"13920082","32414"
"13931372","407"
"13931372","1273"
"13931372","1348"
"13931372","10232"
"13931372","10581"
"13931372","19892"
"13931372","28189"
"13931372","40802"
"13931372","79412"
"13931372","80772"
"13931372","85460"
"13931372","100484"
"13944872","2767"
"13944872","10343"
"13944872","15360"
"13944872","15362"
"13944872","17866"
"13944872","20206"
"13944872","24195"
"13944872","25274"
"13944872","43730"
"13944872","57275"
"13944872","86768"
"13944872","123135"
"13944872","470152"
"13944872","972092"
"13947272","243"
"13947272","1322"
"13947272","1523"
"13947272","1948"
"13947272","2030"
"13947272","3336"
"13947272","3382"
"13947272","4417"
"13947272","8649"
"13947272","9816"
"13947272","16144"
"13947272","16424"
"13947272","17866"
"13947272","43966"
"13947272","77823"
"13962492","407"
"13962492","1348"
"13962492","9853"
"13962492","10333"
"13962492","15976"
"13962492","16400"
"13962492","17569"
"13962492","18278"
"13962492","18976"
"13962492","23806"
"13962492","31925"
"13962492","53122"
"13962492","66893"
"13966392","242"
"13966392","10161"
"13966392","14998"
"13966392","15251"
"13966392","15538"
"13966392","16330"
"13966392","17674"
"13966392","18629"
"13966392","20542"
"13988482","4422"
"13988482","14983"
"13988482","15585"
"13988482","17742"
"13988482","19882"
"13988482","80837"
"13988482","84594"
"14000052","16"
"14000052","1238"
"14000052","2790"
"14000052","3573"
"14000052","17921"
"14000052","19256"
"14000052","20226"
"14000052","21900"
"14000052","26291"
"14000052","32235"
"14013672","189"
"14013672","563"
"14013672","1327"
"14013672","3833"
"14013672","7029"
"14013672","15582"
"14013672","17627"
"14013672","21441"
"14013672","40786"
"14013672","50224"
"14013672","57877"
"14013672","127239"
"14013672","251541"
"14013672","1162372"
"14013672","1237512"
"14021932","498"
"14021932","588"
"14021932","1091"
"14021932","10581"
"14021932","15233"
"14021932","17818"
"14021932","17866"
"14021932","19957"
"14021932","20246"
"14021932","23441"
"14021932","38306"
"14021932","61655"
"14021932","69234"
"14021932","76167"
"14021932","105436"
"14025822","879"
"14025822","19634"
"14025822","21421"
"14025822","48996"
"14025822","160767"
"14025822","456502"
"14025822","741182"
"14025822","913262"
"14025822","915742"
"14025822","915752"
"14025822","915762"
"137598","261"
"137598","264"
"137598","317"
"137598","1201"
"137598","10493"
"137598","10581"
"137598","15940"
"137598","17866"
"137598","18517"
"137598","18864"
"137598","32623"
"137598","35195"
"137598","67840"
"137598","74083"
"63782","185"
"32424","106"
"32424","7929"
"32424","10003"
"145874","183"
"145874","713"
"145874","1273"
"145874","10196"
"145874","16352"
"145874","17037"
"145874","18788"
"145874","18789"
"145874","19169"
"145874","20535"
"145874","22885"
"123899","712"
"56947","1219"
"56947","1331"
"56947","3359"
"56947","8231"
"56947","15151"
"56947","17452"
"56947","30329"
"56947","44968"
"138465","211"
"138465","1524"
"138465","6669"
"138465","15675"
"138465","16392"
"138465","17320"
"138465","17344"
"138465","17350"
"138465","20504"
"138465","34030"
"138465","48480"
"138465","52231"
"138465","62706"
"138465","64936"
"62032","398"
"62032","1081"
"62032","1851"
"62032","10110"
"85362","184"
"110103","1273"
"54258","560"
"54258","2151"
"54258","18240"
"54258","36897"
"54258","50361"
"54258","65493"
"54258","89285"
"54258","123250"
"54258","123251"
"54258","426842"
"54258","426852"
"54258","1453092"
"54258","1453102"
"54258","1453112"
"54258","1453122"
"33104","264"
"33104","414"
"33104","9760"
"33104","22323"
"71156","659"
"71156","781"
"71156","1081"
"71156","10209"
"71156","19243"
"71156","25352"
"71156","44753"
"23865","666"
"105714","1201"
"107575","188"
"107575","189"
"107575","789"
"107575","835"
"107575","10164"
"107575","10209"
"107575","48721"
"29051","300"
"37146","794"
"37146","10493"
"126290","591"
"55272","182"
"55272","235"
"55272","264"
"55272","4446"
"55272","10454"
"55272","10581"
"55272","19275"
"55272","20262"
"55272","25698"
"55272","28305"
"55272","28980"
"55272","56411"
"55272","58670"
"55272","75230"
"55272","93069"
"77614","239"
"77614","458"
"77614","1066"
"77614","1621"
"77614","3807"
"77614","10217"
"77614","15534"
"77614","16779"
"77614","17535"
"77614","17543"
"77614","17544"
"77614","18181"
"77614","18251"
"77614","20676"
"77614","23428"
"86704","264"
"86704","655"
"86704","713"
"86704","1273"
"86704","17866"
"67696","644"
"83211","264"
"83211","382"
"83211","914"
"83211","1201"
"83211","1273"
"83211","1724"
"83211","4098"
"83211","4417"
"83211","8649"
"83211","15029"
"83211","15940"
"83211","17866"
"83211","24065"
"83211","138155"
"143531","16"
"143531","381"
"143531","389"
"143531","1238"
"143531","10117"
"143531","16831"
"143531","17742"
"143531","72409"
"122646","254"
"122646","495"
"122646","9792"
"122646","16947"
"122646","23028"
"122646","23477"
"122646","24471"
"122646","27933"
"122646","27935"
"151009","1322"
"151009","1532"
"151009","8649"
"151009","9857"
"22211","256"
"22211","495"
"22211","970"
"22211","2773"
"22211","9792"
"22211","10493"
"22211","16714"
"22211","16814"
"22211","18071"
"22211","19585"
"22211","26369"
"24765","109"
"24765","1991"
"24765","7929"
"24765","9772"
"25709","712"
"25709","1818"
"25709","1933"
"13017","596"
"13017","871"
"13017","1374"
"13017","1789"
"13017","2479"
"13017","2787"
"13017","23720"
"13017","24087"
"64057","2151"
"81173","1307"
"81173","2545"
"81173","16514"
"81173","17102"
"81173","17232"
"81173","17234"
"81173","18341"
